CLUST,NAME,STATE,TIER,LATITUDE,LONGITUDE,ELEVATION,EVENT50
6.2.4.0034,Badger Pass,MT,1,48.13,-113.02,2103.1,15.2
6.2.4.0035,Flattop Mtn.,MT,1,48.8,-113.86,1920.2,19.4
6.2.4.0036,Emery Creek,MT,1,48.43,-113.94,1325.9,5.8
6.2.4.0037,Noisy Basin,MT,1,48.16,-113.95,1841,18.1
6.2.4.0038,Pike Creek,MT,1,48.3,-113.33,1807.5,13.3
6.2.4.0039,Many Glacier,MT,1,48.8,-113.67,1493.5,7.1
6.2.4.0040,North Fork Jocko,MT,1,47.27,-113.76,1929.4,18.2
6.2.4.0041,Kraft Creek,MT,1,47.43,-113.78,1447.8,6.6
6.2.4.0042,Moss Peak,MT,1,47.68,-113.96,2066.5,17.1
6.2.4.0044,Grave Creek,MT,1,48.91,-114.77,1310.6,6.7
6.2.4.0045,Stahl Peak,MT,1,48.91,-114.86,1837.9,16.6
6.2.5.0004,HOPE A,BC,1,49.3667,-121.4833,39,2.9
6.2.5.0005,HOPE SLIDE,BC,1,49.2833,-121.2333,688,5
6.2.5.0006,HEDLEY,BC,1,49.35835,-120.075,529.5,1.2
6.2.5.0012,LEAVENWORTH 12.4 N,WA,1,47.7765333333333,-120.6581,577.166666666667,6.5
6.2.5.0017,BARING,WA,1,47.7722,-121.4819,234.7,3.1
6.2.5.0022,BLEWETT PASS,WA,1,47.35,-120.6667,1241.1,10.7
6.2.5.0026,CLE ELUM,WA,1,47.1889,-120.9131,579.1,3.6
6.2.5.0027,CONCRETE PPL FISH STN,WA,1,48.5397,-121.7422,59.4,2.2
6.2.5.0028,DARRINGTON RS,WA,1,48.26,-121.6036,167.6,3.7
6.2.5.0029,DIABLO DAM,WA,1,48.7142,-121.1431,271.6,4.3
6.2.5.0033,GLACIER RS,WA,1,48.8878,-121.9372,285,3.2
6.2.5.0038,HOLDEN VILLAGE,WA,1,48.1989,-120.7736,980.8,12.4
6.2.5.0040,LAKE CLE ELUM,WA,1,47.25,-121.0667,688.8,7.3
6.2.5.0041,LAKE KACHESS,WA,1,47.2667,-121.2,691.9,10.1
6.2.5.0042,LAKE KEECHELUS,WA,1,47.3167,-121.3333,755.9,14.4
6.2.5.0043,LAKE WENATCHEE,WA,1,47.8375,-120.7978,623.6,9.2
6.2.5.0044,LEAVENWORTH 3 S,WA,1,47.5586,-120.675,343.8,3.4
6.2.5.0046,LEMANASKY LAKE 2,WA,1,48.7167,-119.6167,1134.45,4.5
6.2.5.0048,MAZAMA 6 SE,WA,1,48.5333,-120.3333,598,4.1
6.2.5.0049,MAZAMA,WA,1,48.6008,-120.4275,652.6,4.9
6.2.5.0051,NEWHALEM,WA,1,48.67955,-121.24595,160.9,3.5
6.2.5.0052,OROVILLE 3 NW,WA,1,48.9667,-119.5,323.1,1
6.2.5.0054,ROSS DAM,WA,1,48.7272,-121.0722,376.7,3.4
6.2.5.0055,SCENIC,WA,1,47.7,-121.15,677,17.4
6.2.5.0058,SNOQUALMIE PASS,WA,1,47.4247,-121.4139,920.5,23
6.2.5.0060,STEHEKIN 4 NW,WA,1,48.3508,-120.7264,383.1,7
6.2.5.0061,STEVENS PASS,WA,1,47.7436,-121.0907,1222.25,22.6
6.2.5.0062,STOCKDILL RCH,WA,1,48.3667,-120.3333,670.9,4.9
6.2.5.0063,TOLT S FK RSVR,WA,1,47.7,-121.6908,609.6,2.3
6.2.5.0065,UPPER BAKER DAM,WA,1,48.6525,-121.6931,210.3,3.6
6.2.5.0068,Salmon Meadows,WA,1,48.66,-119.84,1359.4,5.1
6.2.5.0070,Harts Pass,WA,1,48.72,-120.66,1978.2,19.9
6.2.5.0071,Thunder Basin,WA,1,48.53,-120.99,1316.7,14.4
6.2.5.0072,Rainy Pass,WA,1,48.52,-120.74,1490.5,18.2
6.2.5.0073,Park Creek Ridge,WA,1,48.44,-120.92,1402.1,22.9
6.2.5.0074,Lyman Lake,WA,1,48.2,-120.92,1822.7,27.5
6.2.5.0078,Blewett Pass,WA,1,47.35,-120.68,1292.4,7.6
6.2.5.0079,Pope Ridge,WA,1,47.99,-120.57,1094.2,7.9
6.2.5.0088,Fish Lake,WA,1,47.54,-121.09,1045.5,13.6
6.2.5.0092,Sasse Ridge,WA,1,47.38,-121.06,1322.8,15.2
6.2.5.0093,Olallie Meadows,WA,1,47.37,-121.44,1228.3,25.7
6.2.7.0010,MCCLOUD,CA,1,41.2514,-122.1383,999.7,5.6
6.2.7.0011,MT SHASTA,CA,1,41.3217,-122.3172,1102.5,3.4
6.2.7.0013,BELKNAP SPRINGS 8 N,OR,1,44.2867,-122.0389,655.9,5.9
6.2.7.0015,BONNEVILLE DAM,OR,1,45.6353,-121.9522,18.9,1.6
6.2.7.0017,BUTTE FALLS 1 SE,OR,1,42.5378,-122.5525,762,1.5
6.2.7.0018,CASCADE LOCKS,OR,1,45.6778,-121.8736,43.3,2.9
6.2.7.0019,CASCADE SUMMIT,OR,1,43.5833,-122.04165,1468.5,18.1
6.2.7.0020,CASCADIA,OR,1,44.3914,-122.4811,292.6,1.2
6.2.7.0021,CRATER LAKE NPS HQ,OR,1,42.8967,-122.1328,1973.6,28.2
6.2.7.0022,DETROIT,OR,1,44.7333,-122.15,484.9,5
6.2.7.0024,DETROIT DAM,OR,1,44.7242,-122.2547,371.9,1.8
6.2.7.0025,DISSTON 1 NE LAYING CK,OR,1,43.7078,-122.7394,371.2,1.7
6.2.7.0027,ESTACADA 2 SE,OR,1,45.2694,-122.3167,156.7,0.8
6.2.7.0029,FISH LAKE,OR,1,42.38165,-122.35,1417.65,9.1
6.2.7.0031,GOVERNMENT CAMP,OR,1,45.3004,-121.74625,1201.5,18.1
6.2.7.0032,HEADWORKS PORTLAND WTR B,OR,1,45.4486,-122.1547,228,1.9
6.2.7.0033,HOWARD PRAIRIE DAM,OR,1,42.2246,-122.3757,1394,6
6.2.7.0034,IDLEYLD PARK 4 NE,OR,1,43.3708,-122.9653,329.2,1.3
6.2.7.0035,LEABURG 1 SW,OR,1,44.1014,-122.6886,205.7,0.9
6.2.7.0036,LEMOLO LAKE 3 NNW,OR,1,43.3597,-122.2208,1242.7,12.4
6.2.7.0039,MARION FORKS FISH HATCHERY,OR,1,44.6125,-121.9486,754.4,7.1
6.2.7.0040,MCKENZIE RVR RS,OR,1,44.1792,-122.1164,450.5,3.3
6.2.7.0041,OAKRIDGE FISH HATCHERY,OR,1,43.7428,-122.4433,388.6,1.1
6.2.7.0042,ODELL LAKE-EAST,OR,1,43.5492,-121.9639,1463,11.3
6.2.7.0043,PROSPECT 2 SW,OR,1,42.7342,-122.5164,756.5,2.4
6.2.7.0045,SANTIAM JUNCTION,OR,1,44.4378,-121.9464,1141.5,10.5
6.2.7.0046,SANTIAM PASS,OR,1,44.41835,-121.86335,1453.6,23.8
6.2.7.0047,SCOTTS MILLS 9 SE,OR,1,44.94845,-122.51235,718.85,3.9
6.2.7.0049,THREE LYNX,OR,1,45.1219,-122.07,341.4,2.4
6.2.7.0051,TOKETEE FALLS,OR,1,43.275,-122.44970000000001,627.9,2.1
6.2.7.0058,ARIEL DAM,WA,1,45.95235,-122.55695,68.3,0.9
6.2.7.0060,CARSON FISH HATCHERY,WA,1,45.8678,-121.9733,345.6,5.3
6.2.7.0061,CEDAR LAKE,WA,1,47.4144,-121.7561,475.5,3.4
6.2.7.0063,COUGAR 6 E,WA,1,46.0625,-122.2044,200.9,3.1
6.2.7.0064,ELECTRON HEADWORKS,WA,1,46.9,-122.0333,527.9,2.4
6.2.7.0067,GREENWATER,WA,1,47.1333,-121.6333,527.3,4
6.2.7.0070,KOSMOS,WA,1,46.5,-122.1833,238,2.1
6.2.7.0073,LONGMIRE RAINIER NPS,WA,1,46.7496,-121.81435,841.9,10.1
6.2.7.0074,MINERAL,WA,1,46.7167,-122.1833,448.1,4.2
6.2.7.0075,PACKWOOD,WA,1,46.6092,-121.6744,323.1,2.6
6.2.7.0076,PALMER 3 ESE,WA,1,47.3058,-121.8514,280.4,2.7
6.2.7.0080,RAINER OHANAPECOSH,WA,1,46.7322,-121.5728,594.4,9
6.2.7.0081,RAINIER PARADISE RS,WA,1,46.7858,-121.7425,1654.1,40.2
6.2.7.0082,RANDLE 1 E,WA,1,46.5331,-121.9328,274.3,1.5
6.2.7.0085,STAMPEDE,WA,1,47.2667,-121.3667,853.4,13.8
6.2.7.0087,WIND RIVER,WA,1,45.8,-121.9333,351.1,7.9
6.2.7.0088,Stampede Pass,WA,1,47.27335,-121.3386,1190.1,24.8
6.2.7.0089,Corral Pass,WA,1,47.02,-121.46,1767.8,16.5
6.2.7.0092,Cougar Mountain,WA,1,47.28,-121.67,975.4,12.4
6.2.7.0097,Surprise Lakes,WA,1,46.09,-121.76,1307.6,24.8
6.2.7.0098,Potato Hill,WA,1,46.35,-121.51,1374.6,13.6
6.2.7.0099,Morse Lake,WA,1,46.91,-121.48,1649,26
6.2.7.0100,Spencer Meadow,WA,1,46.18,-121.93,1036.3,18
6.2.7.0101,Lone Pine,WA,1,46.27,-121.96,1197.9,22.7
6.2.7.0102,White Pass E.S.,WA,1,46.64,-121.38,1353.3,10.4
6.2.7.0103,Pigtail Peak,WA,1,46.62,-121.39,1767.8,26.4
6.2.7.0104,Paradise,WA,1,46.78,-121.75,1563.6,32.8
6.2.7.0105,Bumping Ridge,WA,1,46.81,-121.33,1405.1,14.4
6.2.7.0111,Greenpoint,OR,1,45.62,-121.7,1008.9,11.6
6.2.7.0112,Red Hill,OR,1,45.46,-121.7,1344.2,24.9
6.2.7.0113,Mt Hood Test Site,OR,1,45.32,-121.72,1636.8,27.3
6.2.7.0114,Clear Lake,OR,1,45.19,-121.69,1161.3,8.3
6.2.7.0115,Clackamas Lake,OR,1,45.1,-121.75,1036.3,7.8
6.2.7.0116,Peavine Ridge,OR,1,45.04,-121.93,1042.4,9.2
6.2.7.0117,Blazed Alder,OR,1,45.43,-121.86,1112.5,19.1
6.2.7.0118,Mud Ridge,OR,1,45.25,-121.74,1240.5,14.3
6.2.7.0119,Marion Forks,OR,1,44.59,-121.97,789.4,8.5
6.2.7.0120,Mckenzie,OR,1,44.21,-121.87,1453.9,20.3
6.2.7.0121,Three Creeks Meadow,OR,1,44.14,-121.64,1734.3,11.2
6.2.7.0122,New Crescent Lake,OR,1,43.51,-121.98,1496.6,8
6.2.7.0123,Irish Taylor,OR,1,43.8,-121.95,1688.6,19.1
6.2.7.0124,June Lake,WA,1,46.15,-122.15,1048.5,27.4
6.2.7.0125,Sheep Canyon,WA,1,46.19,-122.25,1216.2,24.2
6.2.7.0126,Spirit Lake,WA,1,46.26,-122.18,1072.9,7.6
6.2.7.0129,North Fork,OR,1,45.55,-122,932.7,14.3
6.2.7.0131,Jump Off Joe,OR,1,44.39,-122.17,1072.9,9
6.2.7.0132,Daly Lake,OR,1,44.52,-122.09,1124.7,11.9
6.2.7.0133,Little Meadows,OR,1,44.61,-122.23,1225.3,17.7
6.2.7.0136,Cascade Summit,OR,1,43.59,-122.06,1554.5,16.9
6.2.7.0137,Salt Creek Falls,OR,1,43.61,-122.12,1286.3,12.4
6.2.7.0138,Railroad Overpass,OR,1,43.66,-122.21,816.9,1.7
6.2.7.0139,Summit Lake,OR,1,43.45,-122.14,1709.9,20.5
6.2.7.0140,Diamond Lake,OR,1,43.19,-122.14,1609.3,10
6.2.7.0141,Holland Meadows,OR,1,43.67,-122.57,1502.7,14.7
6.2.7.0142,Roaring River,OR,1,43.9,-122.03,1508.8,15.9
6.2.7.0145,Fourmile Lake,OR,1,42.44,-122.23,1819.7,15.7
6.2.7.0146,Billie Creek Divide,OR,1,42.41,-122.27,1609.3,13.1
6.2.7.0147,Cold Springs Camp,OR,1,42.53,-122.18,1810.5,17.6
6.2.7.0148,Sevenmile Marsh,OR,1,42.7,-122.14,1737.4,17.8
6.2.8.0007,KENO 0.6 SSE,OR,1,42.10635,-121.9129,1253.5,2
6.2.8.0010,TROUT LAKE 0.8 SSW,WA,1,45.9935,-121.5387,594.7,7
6.2.8.0012,ADIN RS,CA,1,41.193600000000004,-120.9447,1278.6,1.4
6.2.8.0013,ALTURAS,CA,1,41.49,-120.5436,1334.4,1.1
6.2.8.0015,BUCKHORN,CA,1,40.8669,-121.8464,1158.2,6.1
6.2.8.0016,CANBY 3 SW,CA,1,41.4219,-120.9017,1313.7,0.9
6.2.8.0018,COPCO #1 DAM,CA,1,41.9797,-122.3378,823.9,0.7
6.2.8.0021,FALL RVR MILLS,CA,1,41.0081,-121.435,1005.8,1.6
6.2.8.0022,HAT CREEK,CA,1,40.9317,-121.5433,919,1.3
6.2.8.0023,JESS VALLEY,CA,1,41.2683,-120.2947,1645.9,1.7
6.2.8.0024,LAVA BEDS NAT MON,CA,1,41.7019,-121.5011,1453.9,1.5
6.2.8.0027,MT HEBRON RS,CA,1,41.7836,-122.0447,1295.4,1.1
6.2.8.0029,TULELAKE,CA,1,41.96,-121.4744,1229.9,0.9
6.2.8.0031,CHEMULT,OR,1,43.2296,-121.7997,1464.55,6.6
6.2.8.0032,CHILOQUIN 1 E,OR,1,42.5833,-121.8667,1278,2.4
6.2.8.0033,CHILOQUIN 12 NW,OR,1,42.7036,-121.9953,1274.1,3.4
6.2.8.0034,CRESCENT LAKE JUNCTION,OR,1,43.5333,-121.9333,1452.1,8.9
6.2.8.0039,FREMONT 5 NW,OR,1,43.3936,-121.2122,1404.8,1.9
6.2.8.0040,FRIEND,OR,1,45.35,-121.2667,744,2.1
6.2.8.0041,GERBER DAM,OR,1,42.2075,-121.1307,1484.4,2.3
6.2.8.0042,HOOD RVR EXP STN,OR,1,45.6847,-121.5175,152.4,2.3
6.2.8.0044,KLAMATH FALLS 2 SSW,OR,1,42.2008,-121.7814,1249.1,1.5
6.2.8.0045,LAKEVIEW 2 NNW,OR,1,42.2414,-120.3678,1490.5,2.2
6.2.8.0051,PARKDALE,OR,1,45.5167,-121.5833,522.1,5.2
6.2.8.0052,PARKDALE 1 NNE,OR,1,45.535,-121.5894,463.3,2.5
6.2.8.0057,ROUND GROVE,OR,1,42.3414,-120.8894,1489.9,1.8
6.2.8.0059,SISTERS,OR,1,44.2842,-121.5486,969.3,1.9
6.2.8.0061,SPRAGUE RIVER 2 SE,OR,1,42.4306,-121.4892,1366.4,1.5
6.2.8.0064,WICKIUP DAM,OR,1,43.6825,-121.6875,1328.3,3.7
6.2.8.0066,APPLETON,WA,1,45.8092,-121.2811,712,4.2
6.2.8.0067,BUMPING LAKE,WA,1,46.8667,-121.3,1049.1,12.6
6.2.8.0073,RIMROCK TIETON DAM,WA,1,46.65,-121.1333,833,5.1
6.2.8.0075,SATUS PASS 2 SSW,WA,1,45.9481,-120.6669,787.9,3
6.2.8.0078,TIETON INTAKE,WA,1,46.6667,-121,694.9,3.5
6.2.8.0080,Upper Wheeler,WA,1,47.29,-120.37,1319.8,5.7
6.2.8.0081,Grouse Camp,WA,1,47.28,-120.49,1642.9,8.3
6.2.8.0082,Trough,WA,1,47.23,-120.29,1670.3,6.4
6.2.8.0085,Summer Rim,OR,1,42.7,-120.8,2158,9.5
6.2.8.0086,Quartz Mountain,OR,1,42.32,-120.83,1743.5,3.6
6.2.8.0087,Strawberry,OR,1,42.13,-120.84,1758.7,4
6.2.8.0091,Cedar Pass,CA,1,41.58,-120.3,2142.7,10
6.2.8.0092,Dismal Swamp,CA,1,41.99,-120.18,2243.3,15.5
6.2.8.0093,Adin Mtn,CA,1,41.24,-120.79,1886.7,7.8
6.2.8.0094,Green Lake,WA,1,46.55,-121.17,1804.4,11.2
6.2.8.0095,Lost Horse,WA,1,46.36,-121.08,1560.6,8.8
6.2.8.0096,Silver Creek,OR,1,42.96,-121.18,1749.6,6.6
6.2.8.0097,Taylor Butte,OR,1,42.69,-121.43,1533.1,4.4
6.2.9.0005,PRAIRIE CITY 0.2 NE,OR,1,44.46265,-118.70995,1087.55,1.2
6.2.9.0014,RIGGINS,ID,1,45.3542,-116.395,626.7,0.4
6.2.9.0016,ANTELOPE 6 SSW,OR,1,44.8197,-120.7533,923.5,1.1
6.2.9.0017,ASHWOOD,OR,1,44.7261,-120.7531,783.3,0.6
6.2.9.0018,AUSTIN 3 S,OR,1,44.5747,-118.4914,1284.1,3.9
6.2.9.0019,BARNES STN,OR,1,43.9456,-120.2169,1210.1,1
6.2.9.0020,BEECH CREEK,OR,1,44.5667,-119.1167,1437.1,3.5
6.2.9.0021,BEND,OR,1,44.0569,-121.285,1115.6,1.4
6.2.9.0023,BEULAH,OR,1,43.9092,-118.1522,996.7,0.9
6.2.9.0027,CORNUCOPIA,OR,1,45,-117.2,1434.1,12.3
6.2.9.0028,COVE,OR,1,45.3032,-117.79835,911.65,1.2
6.2.9.0030,DAYVILLE,OR,1,44.4667,-119.5333,719.9,0.5
6.2.9.0033,ELGIN,OR,1,45.5669,-117.9239,822,1.6
6.2.9.0034,ENTERPRISE RS,OR,1,45.4256,-117.2972,1162.8,1.2
6.2.9.0036,ENTERPRISE 20 NNE,OR,1,45.7083,-117.1528,999.7,2
6.2.9.0038,FOSSIL,OR,1,44.9983,-120.2175,807.7,0.8
6.2.9.0043,GRIZZLY,OR,1,44.5175,-120.9389,1107.9,1.2
6.2.9.0045,HALFWAY,OR,1,44.8772,-117.1094,808.6,2.7
6.2.9.0048,HUNTINGTON,OR,1,44.3564,-117.255,643.1,1
6.2.9.0050,IRONSIDE 2 W,OR,1,44.3247,-117.9964,1193.3,2.1
6.2.9.0051,JOHN DAY,OR,1,44.4233,-118.9594,933.6,0.5
6.2.9.0052,JOSEPH,OR,1,45.3497,-117.2242,1275.3,1.2
6.2.9.0054,LA GRANDE,OR,1,45.3167,-118.07470000000001,839.7,0.9
6.2.9.0055,LONG CREEK,OR,1,44.7136,-119.1017,1140,1
6.2.9.0057,LOWER HAY CREEK,OR,1,44.7328,-120.9747,575.2,0.8
6.2.9.0058,MADRAS,OR,1,44.6167,-121.0011,679.7,0.9
6.2.9.0059,MADRAS 2 N,OR,1,44.6633,-121.1461,744.6,0.9
6.2.9.0062,MEACHAM #2,OR,1,45.5134333333333,-118.427,1131.23333333333,6
6.2.9.0063,METOLIUS 1 W,OR,1,44.5833,-121.1833,762.9,1.1
6.2.9.0066,MITCHELL 2 NW,OR,1,44.5833,-120.1833,806.2,0.7
6.2.9.0067,MONUMENT 2,OR,1,44.818600000000004,-119.42,608.1,0.5
6.2.9.0069,OCHOCO RS,OR,1,44.3964,-120.4264,1211.6,3
6.2.9.0071,PAULINA,OR,1,44.1328,-119.9972,1122.9,0.8
6.2.9.0072,PELTON DAM,OR,1,44.7275,-121.2506,429.8,0.8
6.2.9.0074,PRINEVILLE,OR,1,44.3006,-120.8406,876.6,0.8
6.2.9.0076,REDMOND ROBERTS FLD,OR,1,44.25805,-121.14375,927.05,0.9
6.2.9.0077,REDMOND 2 W,OR,1,44.2667,-121.2167,918.1,1
6.2.9.0079,RICHLAND,OR,1,44.7656,-117.1597,675.1,0.7
6.2.9.0080,ROCK CREEK,OR,1,44.9094,-118.0625,1222.9,4.5
6.2.9.0081,SENECA,OR,1,44.1383,-118.975,1420.4,2.2
6.2.9.0089,UKIAH,OR,1,45.1358,-118.9389,1016.8,1.4
6.2.9.0090,UNION,OR,1,45.1986,-117.8647,846.4,0.7
6.2.9.0091,UNITY,OR,1,44.4367,-118.1886,1228.6,1.5
6.2.9.0092,WALLA WALLA 13 ESE,OR,1,45.99,-118.0511,731.5,3.4
6.2.9.0093,WALLOWA,OR,1,45.5722,-117.5314,890.9,1.6
6.2.9.0095,MILL CREEK,WA,1,46.0167,-118.1167,609.9,2.8
6.2.9.0096,TOUCHET RIDGE,WA,1,46.1167,-117.9833,1097.9,6.9
6.2.9.0097,West Branch,ID,1,45.07,-116.45,1694.7,10.4
6.2.9.0098,Bear Saddle,ID,1,44.61,-116.98,1883.7,11.3
6.2.9.0100,Touchet,WA,1,46.12,-117.85,1685.5,14.5
6.2.9.0101,Aneroid Lake #2,OR,1,45.21,-117.19,2255.5,11.3
6.2.9.0102,Moss Springs,OR,1,45.27,-117.69,1755.6,11.6
6.2.9.0103,Taylor Green,OR,1,45.08,-117.55,1749.6,9.7
6.2.9.0104,Schneider Meadows,OR,1,45,-117.17,1645.9,12.9
6.2.9.0105,Mt. Howard,OR,1,45.27,-117.17,2411,9.5
6.2.9.0107,Emigrant Springs,OR,1,45.56,-118.45,1158.2,4.4
6.2.9.0108,Lucky Strike,OR,1,45.27,-118.85,1514.9,4.9
6.2.9.0109,County Line,OR,1,45.19,-118.55,1472.2,3
